90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 0,0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189 ,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,188 ,90 ,0 ,0 ,0 , 0, 0 ,0 ,189 ,189,0 ,189 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,90,188 ,188 ,188, 188, 188 ,188 ,189 ,189 ,188 ,189 ,189 ,188 ,188 ,188 ,188 ,188 ,188 ,188 ,188 ,188 ,188 ,188 ,188 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90 ,0 ,0 ,0 ,0 ,90 ,189 ,189 ,189 , 189, 189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 , 90, 
90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,90 ,189 ,189 ,189 , 189, 189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 ,189 , 90, 
90 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90
